date,plot,flow_gallons,nitrate_mg_ml,ammonia_mg_l,sample_y_n,flow_l,approx_nitrate_mg_l,approx_ammonia_mg_l,nitrate_loss_mg,ammonia_loss_mg,total_n_loss_mg,year,treatment,cumulative_flow_l,cumulative_n_loss_mg
2024-06-20,15,1161,6.25664951657328,6.64914179679954e-5,Y,4394.8610100000005,6.25664951657328,6.64914179679954e-5,27497.10501362326,0.29222054032715644,27497.397234163585,2024,Sorghum,221446.48500000002,1241217.3795527865
2024-06-21,01,228,NA,NA,NA,863.07348,7.2126630123460815,0.03057578661063566,6225.058166132816,26.389150553778727,6251.447316686595,2024,Soy,245983.51262,2126763.3139609955
2024-06-21,02,30,NA,NA,NA,113.5623,3.100958950880763,0.04323625439042161,352.1520306676064,4.910008491961376,357.0620391595678,2024,Sorghum,114478.36922000001,504242.05860144284
2024-06-21,03,2,NA,NA,NA,7.57082,8.619892317333182,0.02574505732399647,65.25965315391241,0.19491119488965897,65.45456434880207,2024,Sorghum,55463.82732,374238.1938058419
2024-06-21,04,18,NA,NA,NA,68.13738000000001,0.9661441535356045,0.1198997989794342,65.83053132423383,8.169658164985321,74.00018948921915,2024,Corn,102573.25477,1357136.108983705
2024-06-21,05,75,NA,NA,NA,283.90575,5.127152238495412,0.03335313696816961,1455.628001634219,9.46914736580092,1465.0971490000197,2024,Sorghum,1692.07827,17529.145066843663
2024-06-21,06,82,NA,NA,NA,310.40362,15.280395260197997,0.04249194813227587,4743.0900037963,13.189654521110668,4756.27965831741,2024,Corn,64965.20642,1179290.8582712426
2024-06-21,07,146,NA,NA,NA,552.66986,1.5513146561103983,0.00415885932706586,857.3648538084819,2.2984762020491827,859.6633300105311,2024,Sorghum + Rye,88563.45236,60497.33498359564
2024-06-21,08,454,NA,NA,NA,1718.57614,5.519193678388663,0.01197539154830006,9485.154567717587,20.58062218206614,9505.735189899653,2024,Soy,49448.81083,361563.7850239745
2024-06-21,09,2,NA,NA,NA,7.57082,1.1071490939150743,0.0104867790320086,8.382026503194123,0.07939351643111135,8.461420019625233,2024,Sorghum + Rye,1586.08679,658.5736913742787
2024-06-21,10,5,NA,NA,NA,18.92705,10.050759482701253,0.02570907710749419,190.23122726706077,0.486596987867398,190.71782425492816,2024,Corn,32883.85667,334213.34760453564
2024-06-21,11,1103,NA,NA,NA,4175.30723,13.953481821745054,0.04770209193929616,58260.0735340057,199.170889360268,58459.24442336597,2024,Soy,405689.96052,4500817.92694577
2024-06-21,12,565,NA,NA,NA,2138.7566500000003,0.9675542029393994,0.0355027126077789,2069.3629857720903,75.93166268292597,2145.294648455016,2024,Sorghum + Rye,383038.06708,124637.40721466368
2024-06-21,13,12,NA,NA,NA,45.42492,7.069715485173223,0.11497881469636669,321.14126033675484,5.222903459277281,326.36416379603213,2024,Sorghum + Rye,25820.281610000002,39139.859613514804
2024-06-21,14,1248,NA,NA,NA,4724.19168,4.240278869146878,0.04956285758466045,20031.89015450349,234.14443943847775,20266.034593941968,2024,Soy,568508.01544,2744574.079017694
2024-06-21,15,1032,NA,NA,NA,3906.54312,6.207871002838996,0.00596594394998119,24251.315755988177,23.30621729210464,24274.621973280282,2024,Sorghum,225353.02812,1265492.0015260666
2024-06-22,01,151,NA,NA,NA,571.59691,7.408659879473543,0.02635926137969443,4234.76709434805,15.066872354515672,4249.833966702566,2024,Soy,246555.10953000002,2131013.147927698
2024-06-22,02,28,NA,NA,NA,105.99148,3.360408041178986,0.03690965119618272,356.1746216884617,3.912108556567176,360.08673024502883,2024,Sorghum,114584.3607,504602.1453316879
2024-06-22,03,0,NA,NA,NA,0,8.722825923810195,0.03058304800194384,0,0,0,2024,Sorghum,55463.82732,374238.1938058419
2024-06-22,04,0,NA,NA,NA,0,1.183291761719987,0.10426936755837338,0,0,0,2024,Corn,102573.25477,1357136.108983705
2024-06-22,05,93,NA,NA,NA,352.04313,5.340021992830083,0.03798399157975973,1879.91805662474,13.37200328563226,1893.2900599103723,2024,Sorghum,2044.1214,19422.435126754033
2024-06-22,06,0,NA,NA,NA,0,16.05576034170363,0.04584132629393174,0,0,0,2024,Corn,64965.20642,1179290.8582712426
2024-06-22,07,76,NA,NA,NA,287.69116,1.5837457923976772,0.00651527875125902,455.629664160007,1.874388101673059,457.50405226168004,2024,Sorghum + Rye,88851.14352,60954.839035857316
2024-06-22,08,781,NA,NA,NA,2956.4052100000004,5.502273085543125,0.01085893216108143,16266.948816942471,32.1034036160577,16299.05222055853,2024,Soy,52405.21604,377862.83724453306
2024-06-22,09,1,NA,NA,NA,3.78541,1.0902285010695385,0.0104867790320086,4.126961870233642,0.03969675821555567,4.1666586284491975,2024,Sorghum + Rye,1589.8722,662.740350002728
2024-06-22,10,2,NA,NA,NA,7.57082,9.849006553318338,0.02790601566542919,74.56505579399354,0.21127142152014464,74.77632721551367,2024,Corn,32891.42749,334288.1239317511
2024-06-22,11,1028,NA,NA,NA,3891.40148,14.04540654790294,0.04063118248691151,54656.315827711194,158.11224366371755,54814.42807137491,2024,Soy,409581.362,4555632.355017145
2024-06-22,12,299,NA,NA,NA,1131.83759,0.9985752898228828,0.0344679271484479,1130.2250494666832,39.01209559599485,1169.237145062678,2024,Sorghum + Rye,384169.90467,125806.64435972636
2024-06-22,13,11,NA,NA,NA,41.63951,7.409004854098146,0.09703247089574836,308.5073317122683,4.040384542188223,312.54771625445653,2024,Sorghum + Rye,25861.92112,39452.40732976926
2024-06-22,14,1118,NA,NA,NA,4232.08838,3.6353676749189554,0.04435271377764021,15385.19729405213,187.70460459981703,15572.901898651948,2024,Soy,572740.10382,2760146.9809163464
2024-06-22,15,911,NA,NA,NA,3448.50851,6.159092489104711,0.01186539648199439,21239.682862554677,40.91792074268172,21280.60078329736,2024,Sorghum,228801.53663000002,1286772.6023093641
2024-06-23,01,64,NA,NA,NA,242.26624,7.6046567466010035,0.0221427361487532,1842.351596489658,5.364437430070518,1847.7160339197285,2024,Soy,246797.37577,2132860.863961618
2024-06-23,02,12,NA,NA,NA,45.42492,3.6198571314772088,0.03058304800194383,164.4317206087817,1.3892325088444584,165.82095311762615,2024,Sorghum,114629.78562,504767.9662848055
2024-06-23,03,0,NA,NA,NA,0,8.825759530287208,0.03542103867989121,0,0,0,2024,Sorghum,55463.82732,374238.1938058419
2024-06-23,04,0,NA,NA,NA,0,1.4004393699043696,0.08863893613731257,0,0,0,2024,Corn,102573.25477,1357136.108983705
2024-06-23,05,54,NA,NA,NA,204.41214,5.552891747164754,0.04261484619134984,1135.078485226286,8.710991905744669,1143.7894771320307,2024,Sorghum,2248.53354,20566.224603886065
2024-06-23,06,88,NA,NA,NA,333.11608,16.831125423209258,0.04919070445558762,5606.718522967809,16.386214640683882,5623.1047376084925,2024,Corn,65298.3225,1184913.963008851
2024-06-23,07,2,NA,NA,NA,7.57082,1.6161769286849557,0.00887169817545217,12.235784615226637,0.06716602998067679,12.302950645207313,2024,Sorghum + Rye,88858.71434,60967.141986502524
2024-06-23,08,653,NA,NA,NA,2471.87273,5.485352492697588,0.0097424727738628,13559.093241136692,24.082152772478914,13583.17539390917,2024,Soy,54877.08877,391446.0126384422
2024-06-23,09,0,NA,NA,NA,0,1.073307908224003,0.0104867790320086,0,0,0,2024,Sorghum + Rye,1589.8722,662.740350002728
2024-06-23,10,2,NA,NA,NA,7.57082,9.647253623935422,0.0301029542233642,73.03762068116278,0.22790404789333016,73.26552472905611,2024,Corn,32898.99831,334361.3894564802
2024-06-23,11,841,NA,NA,NA,3183.52981,14.137331274060823,0.03356027303452687,45006.61554481791,106.84012963715544,45113.455674455065,2024,Soy,412764.89181,4600745.8106916
2024-06-23,12,149,NA,NA,NA,564.0260900000001,1.0295963767063665,0.0334331416891169,580.719218631859,18.857164183328603,599.5763828151876,2024,Sorghum + Rye,384733.93076,126406.22074254154
2024-06-23,13,8,NA,NA,NA,30.28328,7.748294223023069,0.07908612709513002,234.64376347819004,2.394987330937409,237.03875080912744,2024,Sorghum + Rye,25892.204400000002,39689.44608057839
2024-06-23,14,828,NA,NA,NA,3134.31948,3.030456480691033,0.03914256997061997,9498.418780722148,122.6853195561772,9621.104100278326,2024,Soy,575874.4233,2769768.0850166245
2024-06-23,15,678,NA,NA,NA,2566.5079800000003,6.110313975370427,0.01776484901400759,15682.169578093726,45.593626757945614,15727.763204851672,2024,Sorghum,231368.04461,1302500.3655142158
2024-06-24,01,55,NA,NA,NA,208.19755,7.800653613728465,0.01792621091781197,1624.0769707769127,3.732193193871704,1627.8091639707845,2024,Soy,247005.57332,2134488.673125589
2024-06-24,02,14,NA,NA,NA,52.995740000000005,3.879306221775431,0.02425644480770494,205.5867039095931,1.285488242353481,206.8721921519466,2024,Sorghum,114682.78136000001,504974.83847695746
2024-06-24,03,0,NA,NA,NA,0,8.928693136764222,0.04025902935783859,0,0,0,2024,Sorghum,55463.82732,374238.1938058419
2024-06-24,04,1,NA,NA,NA,3.78541,1.617586978088752,0.07300850471625175,6.123229922726943,0.27636712383794654,6.39959704656489,2024,Corn,102577.04018,1357142.5085807515
2024-06-24,05,36,NA,NA,NA,136.27476,5.7657615014994255,0.04724570080293995,785.7277648340738,6.438396537952449,792.1661613720263,2024,Sorghum,2384.8083,21358.39076525809
2024-06-24,06,124,NA,NA,NA,469.39084,17.60649050471489,0.05254008261724349,8264.325367460147,24.66183351337732,8288.987200973525,2024,Corn,65767.71334,1193202.9502098246
2024-06-24,07,2,NA,NA,NA,7.57082,1.6486080649722343,0.01122811759964533,12.481314910453092,0.08500605728574685,12.56632096773884,2024,Sorghum + Rye,88866.28516,60979.70830747027
2024-06-24,08,615,NA,NA,NA,2328.02715,5.468431899852051,0.00862601338664417,12730.657930781656,20.081593360371073,12750.739524142027,2024,Soy,57205.115920000004,404196.7521625842
2024-06-24,09,0,NA,NA,NA,0,1.056387315378467,0.0104867790320086,0,0,0,2024,Sorghum + Rye,1589.8722,662.740350002728
2024-06-24,10,0,NA,NA,NA,0,9.445500694552509,0.0322998927812992,0,0,0,2024,Corn,32898.99831,334361.3894564802
2024-06-24,11,812,NA,NA,NA,3073.7529200000004,14.229256000218708,0.02648936358214221,43737.21718009978,81.42175865955129,43818.63893875933,2024,Soy,415838.64473,4644564.449630359
2024-06-24,12,132,NA,NA,NA,499.67412,1.0606174635898498,0.0323983562297859,529.9630977758902,16.18862013856479,546.151717914455,2024,Sorghum + Rye,385233.60488,126952.372460456
2024-06-24,13,7,NA,NA,NA,26.49787,8.087583591947991,0.06113978329451169,214.30373863357093,1.6200740295661424,215.92381266313708,2024,Sorghum + Rye,25918.70227,39905.36989324152
2024-06-24,14,724,NA,NA,NA,2740.63684,2.42554528646311,0.03393242616359972,6647.538769169153,92.99645721454128,6740.535226383694,2024,Soy,578615.0601400001,2776508.6202430082
2024-06-24,15,585,NA,NA,NA,2214.4648500000003,6.061535461636143,0.02366430154602079,13423.057216821764,52.403763973463704,13475.460980795227,2024,Sorghum,233582.50946,1315975.8264950109
2024-06-25,01,11,NA,NA,NA,41.63951,7.9966504808559264,0.01370968568687074,332.9766076641052,0.5708645942553111,333.5474722583605,2024,Soy,247047.21283,2134822.220597847
2024-06-25,02,4,NA,NA,NA,15.14164,4.138755312073655,0.01792984161346605,62.667542983506934,0.2714872069681221,62.93903019047506,2024,Sorghum,114697.923,505037.7775071479
2024-06-25,03,2,NA,NA,NA,7.57082,9.031626743241237,0.04509702003578596,68.37682038026563,0.34142142122732905,68.71824180149295,2024,Sorghum,55471.39814,374306.9120476434
2024-06-25,04,0,NA,NA,NA,0,1.8347345862731348,0.05737807329519093,0,0,0,2024,Corn,102577.04018,1357142.5085807515
2024-06-25,05,9,NA,NA,NA,34.068690000000004,5.978631255834097,0.05187655541453007,203.68413487932256,1.7673662846854463,205.451501164008,2024,Sorghum,2418.87699,21563.8422664221
2024-06-25,06,103,NA,NA,NA,389.89723,18.381855586220524,0.05588946077889936,7167.034575327409,21.7911459438865,7188.825721271295,2024,Corn,66157.61057,1200391.775931096
2024-06-25,07,3,NA,NA,NA,11.35623,1.6810392012595128,0.01358453702383849,19.09026780851932,0.15426912688622538,19.24453693540555,2024,Sorghum + Rye,88877.64139,60998.95284440567
2024-06-25,08,514,NA,NA,NA,1945.70074,5.451511307006514,0.00750955399942554,10607.009584160942,14.611344773752233,10621.620928934693,2024,Soy,59150.816660000004,414818.37309151894
2024-06-25,09,0,NA,NA,NA,0,1.0394667225329317,0.0104867790320086,0,0,0,2024,Sorghum + Rye,1589.8722,662.740350002728
2024-06-25,10,3,NA,NA,NA,11.35623,9.24374776516959,0.0344968313392342,104.97412568325186,0.3917539509595516,105.36587963421141,2024,Corn,32910.35454,334466.7553361144
2024-06-25,11,669,NA,NA,NA,2532.4392900000003,14.321180726376593,0.01941845412975756,36267.52075066682,49.17605618926081,36316.69680685608,2024,Soy,418371.08402,4680881.146437216
2024-06-25,12,75,NA,NA,NA,283.90575,1.0916385504733332,0.0313635707704549,309.92246140104453,8.904298082264077,318.8267594833086,2024,Sorghum + Rye,385517.51063000003,127271.1992199393
2024-06-25,13,5,NA,NA,NA,18.92705,8.426872960872915,0.04319343949389337,159.49584587408972,0.8175243889728946,160.3133702630626,2024,Sorghum + Rye,25937.62932,40065.68326350459
2024-06-25,14,504,NA,NA,NA,1907.84664,1.820634092235188,0.02872228235657948,3473.4906355403537,54.79770988713144,3528.288345427485,2024,Soy,580522.90678,2780036.9085884355
2024-06-25,15,416,NA,NA,NA,1574.73056,6.012756947901859,0.029563754078034,9468.472115713384,46.55494701500477,9515.02706272839,2024,Sorghum,235157.24002,1325490.8535577394
2024-06-26,01,0,NA,NA,NA,0,8.192647347983389,0.00949316045592951,0,0,0,2024,Soy,247047.21283,2134822.220597847
2024-06-26,02,0,NA,NA,NA,0,4.398204402371877,0.01160323841922716,0,0,0,2024,Sorghum,114697.923,505037.7775071479
2024-06-26,03,0,NA,NA,NA,0,9.134560349718248,0.04993501071373332,0,0,0,2024,Sorghum,55471.39814,374306.9120476434
2024-06-26,04,0,NA,NA,NA,0,2.051882194457517,0.04174764187413013,0,0,0,2024,Corn,102577.04018,1357142.5085807515
2024-06-26,05,0,NA,NA,NA,0,6.191501010168769,0.05650741002612018,0,0,0,2024,Sorghum,2418.87699,21563.8422664221
2024-06-26,06,51,NA,NA,NA,193.05591,19.15722066772616,0.05923883894055523,3698.414669078682,11.436407959012326,3709.8510770376943,2024,Corn,66350.66648,1204101.6270081336
2024-06-26,07,1,NA,NA,NA,3.78541,1.7134703375467917,0.01594095644803164,6.486187750453001,0.06034305594794344,6.546530806400945,2024,Sorghum + Rye,88881.4268,61005.49937521207
2024-06-26,08,441,NA,NA,NA,1669.36581,5.434590714160977,0.00639309461220691,9072.319929563815,10.672413565713423,9082.992343129528,2024,Soy,60820.18247,423901.36543464847
2024-06-26,09,0,NA,NA,NA,0,1.0225461296873957,0.0104867790320086,0,0,0,2024,Sorghum + Rye,1589.8722,662.740350002728
2024-06-26,10,0,NA,NA,NA,0,9.041994835786676,0.0366937698971692,0,0,0,2024,Corn,32910.35454,334466.7553361144
2024-06-26,11,556,NA,NA,NA,2104.68796,14.413105452534476,0.01234754467737293,30335.089512159662,25.987728618028893,30361.07724077769,2024,Soy,420475.77198,4711242.223677993
2024-06-26,12,60,NA,NA,NA,227.1246,1.1226596373568165,0.0303287853111239,254.983621070812,6.888413232274892,261.8720343030869,2024,Sorghum + Rye,385744.63523,127533.07125424239
2024-06-26,13,3,NA,NA,NA,11.35623,8.766162329797837,0.02524709569327504,99.55055563452008,0.2867118255248408,99.83726746004493,2024,Sorghum + Rye,25948.98555,40165.52053096463
2024-06-26,14,316,NA,NA,NA,1196.18956,1.215722898007266,0.02351213854955924,1454.2350384492363,28.124974666256307,1482.3600131154926,2024,Soy,581719.09634,2781519.268601551
2024-06-26,15,274,NA,NA,NA,1037.20234,5.963978434167574,0.0354632066100472,6185.852387628144,36.78252087984442,6222.634908507988,2024,Sorghum,236194.44236000002,1331713.4884662472
2024-06-27,01,0,8.38864421511085,0.00527663522498828,Y,0,8.38864421511085,0.00527663522498828,0,0,0,2024,Soy,247047.21283,2134822.220597847
2024-06-27,02,0,4.6576534926701,0.00527663522498828,Y,0,4.6576534926701,0.00527663522498828,0,0,0,2024,Sorghum,114697.923,505037.7775071479
2024-06-27,03,0,9.23749395619526,0.0547730013916807,Y,0,9.23749395619526,0.0547730013916807,0,0,0,2024,Sorghum,55471.39814,374306.9120476434
2024-06-27,04,0,2.2690298026419,0.0261172104530693,Y,0,2.2690298026419,0.0261172104530693,0,0,0,2024,Corn,102577.04018,1357142.5085807515
2024-06-27,05,0,6.40437076450344,0.0611382646377103,Y,0,6.40437076450344,0.0611382646377103,0,0,0,2024,Sorghum,2418.87699,21563.8422664221
2024-06-27,06,29,19.93258574923179,0.0625882171022111,Y,109.77689,19.93258574923179,0.0625882171022111,2188.137273208986,6.870739824125547,2195.008013033111,2024,Corn,66460.44337000001,1206296.6350211666
2024-06-27,07,2,1.74590147383407,0.0182973758722248,Y,7.57082,1.74590147383407,0.0182973758722248,13.217905796132454,0.13852613920095697,13.356431935333411,2024,Sorghum + Rye,88888.99762000001,61018.8558071474
2024-06-27,08,413,5.41767012131544,0.00527663522498828,Y,1563.37433,5.41767012131544,0.00527663522498828,8469.846396072544,8.249356059520451,8478.095752132065,2024,Soy,62383.5568,432379.46118678054
2024-06-27,09,0,1.00562553684186,0.0104867790320086,Y,0,1.00562553684186,0.0104867790320086,0,0,0,2024,Sorghum + Rye,1589.8722,662.740350002728
2024-06-27,10,0,8.84024190640376,0.0388907084551042,Y,0,8.84024190640376,0.0388907084551042,0,0,0,2024,Corn,32910.35454,334466.7553361144
2024-06-27,11,527,14.505030178692362,0.00527663522498828,Y,1994.91107,14.505030178692362,0.00527663522498828,28936.24527415747,10.52641802268106,28946.77169218015,2024,Soy,422470.68305,4740188.995370173
2024-06-27,12,34,1.1536807242403,0.0292939998517929,Y,128.70394000000002,1.1536807242403,0.0292939998517929,148.48325471178015,3.770253199285163,152.2535079110653,2024,Sorghum + Rye,385873.33917,127685.32476215345
2024-06-27,13,3,9.10545169872276,0.00730075189265672,Y,11.35623,9.10545169872276,0.00730075189265672,103.40360374458638,0.08290901766594502,103.48651276225232,2024,Sorghum + Rye,25960.34178,40269.00704372688
2024-06-27,14,259,0.610811703779343,0.018301994742539,Y,980.42119,0.610811703779343,0.018301994742539,598.852737485271,17.94366346485383,616.7964009501247,2024,Soy,582699.5175300001,2782136.0650025015
2024-06-27,15,221,5.91519992043329,0.0413626591420604,Y,836.57561,5.91519992043329,0.0413626591420604,4948.5119817084305,34.602991802991255,4983.114973511421,2024,Sorghum,237031.01797000002,1336696.6034397588
2024-06-28,01,116,NA,NA,NA,439.10756,7.949781956796828,0.00511109582710973,3490.8093575810803,2.2443208175683353,3493.0536783986486,2024,Soy,247486.32039,2138315.2742762454
2024-06-28,02,15,NA,NA,NA,56.78115,4.739128390517023,0.00675906295174721,269.09316001120567,0.3837873673226011,269.4769473785283,2024,Sorghum,114754.70415,505307.25445452647
2024-06-28,03,0,NA,NA,NA,0,8.194607439498121,0.05212595256891794,0,0,0,2024,Sorghum,55471.39814,374306.9120476434
2024-06-28,04,18,NA,NA,NA,68.13738000000001,2.0564485429316832,0.03071807747369801,140.12101582018244,2.0930493176948017,142.21406513787724,2024,Corn,102645.17756,1357284.7226458895
2024-06-28,05,68,NA,NA,NA,257.40788000000003,6.452622310347094,0.06087100649735945,1660.9558293471478,15.668676735951523,1676.6245060830993,2024,Sorghum,2676.28487,23240.4667725052
2024-06-28,06,85,NA,NA,NA,321.75985000000003,19.480289451686836,0.0685264350755182,6267.975011931339,22.04905547093348,6290.0240674022725,2024,Corn,66782.20322,1212586.659088569
2024-06-28,07,26,NA,NA,NA,98.42066,1.9216644688458948,0.02058833920130148,189.1314853223624,2.0263179324959646,191.15780325485838,2024,Sorghum + Rye,88987.41828,61210.01361040226
2024-06-28,08,758,NA,NA,NA,2869.34078,5.028059374515621,0.00881902185754406,14427.215807558963,25.30477905556252,14452.520586614526,2024,Soy,65252.897580000004,446831.98177339503
2024-06-28,09,0,NA,NA,NA,0,1.031897043707815,0.01192483301991621,0,0,0,2024,Sorghum + Rye,1589.8722,662.740350002728
2024-06-28,10,2,NA,NA,NA,7.57082,8.031612551920457,0.0343587988623511,60.80589294033044,0.260124281603065,61.0660172219335,2024,Corn,32917.92536,334527.82135333633
2024-06-28,11,1337,NA,NA,NA,5061.09317,13.69369455216843,0.01499889857493464,69305.06397004586,75.91082313512445,69380.97479318098,2024,Soy,427531.77622,4809569.970163355
2024-06-28,12,227,NA,NA,NA,859.2880700000001,1.1552763665398484,0.02759751703640313,992.715199320639,23.714217151002966,1016.429416471642,2024,Sorghum + Rye,386732.62724,128701.7541786251
2024-06-28,13,6,NA,NA,NA,22.71246,8.899856965054614,0.01096629321917941,202.1376453245243,0.24907149608888357,202.38671682061317,2024,Sorghum + Rye,25983.05424,40471.3937605475
2024-06-28,14,1435,NA,NA,NA,5432.06335,1.573077187749889,0.01761352921637281,8545.054938297242,95.67780652041296,8640.732744817655,2024,Soy,588131.58088,2790776.797747319
2024-06-28,15,614,NA,NA,NA,2324.24174,6.189734577819596,0.0384787166739448,14386.439465289584,89.43383939521647,14475.873304684801,2024,Sorghum,239355.25971,1351172.4767444436
2024-06-29,01,57,NA,NA,NA,215.76837,7.510919698482806,0.00494555642923118,1620.6189005425265,1.067094649478232,1621.6859951920046,2024,Soy,247702.08876,2139936.9602714377
2024-06-29,02,3,NA,NA,NA,11.35623,4.820603288363947,0.00824149067850615,54.743879681417305,0.0935922636879719,54.83747194510528,2024,Sorghum,114766.06038,505362.09192647156
2024-06-29,03,0,NA,NA,NA,0,7.151720922800981,0.0494789037461552,0,0,0,2024,Sorghum,55471.39814,374306.9120476434
2024-06-29,04,0,NA,NA,NA,0,1.8438672832214664,0.03531894449432673,0,0,0,2024,Corn,102645.17756,1357284.7226458895
2024-06-29,05,69,NA,NA,NA,261.19329,6.500873856190747,0.0606037483570086,1697.984630373448,15.82929241969917,1713.8139227931472,2024,Sorghum,2937.47816,24954.280695298345
2024-06-29,06,69,NA,NA,NA,261.19329,19.02799315414188,0.0744646530488253,4969.984134027794,19.44966771853121,4989.433801746326,2024,Corn,67043.39651,1217576.0928903152
2024-06-29,07,1,NA,NA,NA,3.78541,2.09742746385772,0.02287930253037816,7.939622895961652,0.08660754059151879,8.02623043655317,2024,Sorghum + Rye,88991.20369000001,61218.039840838814
2024-06-29,08,712,NA,NA,NA,2695.21192,4.638448627715803,0.01236140849009985,12501.602031727276,33.316615510506324,12534.918647237782,2024,Soy,67948.1095,459366.90042063285
2024-06-29,09,2,NA,NA,NA,7.57082,1.05816855057377,0.01336288700782383,8.01120362605491,0.10116801221657282,8.112371638271481,2024,Sorghum + Rye,1597.44302,670.8527216409994
2024-06-29,10,5,NA,NA,NA,18.92705,7.222983197437154,0.029826889269598,136.7097641270529,0.5645350245501448,137.27429915160303,2024,Corn,32936.85241,334665.09565248794
2024-06-29,11,988,NA,NA,NA,3739.98508,12.8823589256445,0.02472116192488101,48179.830177115255,92.45677675931906,48272.28695387457,2024,Soy,431271.7613,4857842.257117229
2024-06-29,12,312,NA,NA,NA,1181.04792,1.156872008839397,0.02590103422101336,1366.3212797459912,30.59036259257665,1396.9116423385678,2024,Sorghum + Rye,387913.67516,130098.66582096367
2024-06-29,13,8,NA,NA,NA,30.28328,8.694262231386467,0.01463183454570211,263.2907775465012,0.4430999424611698,263.7338774889624,2024,Sorghum + Rye,26013.33752,40735.12763803646
2024-06-29,14,767,NA,NA,NA,2903.40947,2.535342671720435,0.01692506369020663,7361.137922768212,49.14039019849907,7410.278312966711,2024,Soy,591034.99035,2798187.076060286
2024-06-29,15,647,NA,NA,NA,2449.1602700000003,6.4642692352059035,0.0355947742058292,15832.031385449583,87.17730680453768,15919.20869225412,2024,Sorghum,241804.41998,1367091.6854366977
2024-06-30,01,8,NA,NA,NA,30.28328,7.072057440168784,0.00478001703135264,214.16509563671457,0.1447545941652208,214.3098502308798,2024,Soy,247732.37204000002,2140151.2701216685
2024-06-30,02,0,NA,NA,NA,0,4.90207818621087,0.00972391840526509,0,0,0,2024,Sorghum,114766.06038,505362.09192647156
2024-06-30,03,0,NA,NA,NA,0,6.10883440610384,0.04683185492339245,0,0,0,2024,Sorghum,55471.39814,374306.9120476434
2024-06-30,04,0,NA,NA,NA,0,1.6312860235112498,0.03991981151495545,0,0,0,2024,Corn,102645.17756,1357284.7226458895
2024-06-30,05,10,NA,NA,NA,37.8541,6.5491254020344005,0.06033649021665775,247.9112478811504,2.283983534310384,250.19523141546077,2024,Sorghum,2975.33226,25204.475926713807
2024-06-30,06,37,NA,NA,NA,140.06017,18.575696856596927,0.0804028710221324,2601.715259603431,11.261239783847936,2612.976499387279,2024,Corn,67183.45668,1220189.0693897025
2024-06-30,07,3,NA,NA,NA,11.35623,2.273190458869545,0.025170265859454852,25.814873684728095,0.28583932826111697,26.10071301298921,2024,Sorghum + Rye,89002.55992,61244.14055385181
2024-06-30,08,566,NA,NA,NA,2142.54206,4.248837880915985,0.01590379512265564,9103.31386598377,34.074549963912574,9137.388415947682,2024,Soy,70090.65156,468504.2888365805
2024-06-30,09,0,NA,NA,NA,0,1.084440057439725,0.01480094099573145,0,0,0,2024,Sorghum + Rye,1597.44302,670.8527216409994
2024-06-30,10,0,NA,NA,NA,0,6.41435384295385,0.025294979676844902,0,0,0,2024,Corn,32936.85241,334665.09565248794
2024-06-30,11,703,NA,NA,NA,2661.14323,12.071023299120572,0.03444342527482739,32122.721931626977,91.6588879881178,32214.380819615093,2024,Soy,433932.90453,4890056.637936844
2024-06-30,12,143,NA,NA,NA,541.31363,1.158467651138945,0.0242045514056236,627.0943294755959,13.102253583899712,640.1965830594957,2024,Sorghum + Rye,388454.98879000003,130738.86240402317
2024-06-30,13,6,NA,NA,NA,22.71246,8.48866749771832,0.01829737587222481,192.79852099522745,0.4155784176028711,193.2140994128303,2024,Sorghum + Rye,26036.04998,40928.34173744929
2024-06-30,14,519,NA,NA,NA,1964.62779,3.4976081556909815,0.01623659816404045,6871.498181201149,31.898871968136845,6903.397053169286,2024,Soy,592999.61814,2805090.473113455
2024-06-30,15,560,NA,NA,NA,2119.8296,6.73880389259221,0.0327108317377136,14285.115960112187,69.34138935822473,14354.457349470413,2024,Sorghum,243924.24958,1381446.142786168
2024-07-01,01,36,NA,NA,NA,136.27476,6.633195181854763,0.00461447763347409,903.937081440414,0.6288368320270494,904.5659182724411,2024,Soy,247868.64680000002,2141055.836039941
2024-07-01,02,0,NA,NA,NA,0,4.983553084057793,0.01120634613202402,0,0,0,2024,Sorghum,114766.06038,505362.09192647156
2024-07-01,03,0,NA,NA,NA,0,5.065947889406701,0.0441848061006297,0,0,0,2024,Sorghum,55471.39814,374306.9120476434
2024-07-01,04,31,NA,NA,NA,117.34771,1.4187047638010333,0.04452067853558417,166.48175519814217,5.224399673796956,171.70615487193913,2024,Corn,102762.52527,1357456.4288007615
2024-07-01,05,0,NA,NA,NA,0,6.597376947878053,0.0600692320763069,0,0,0,2024,Sorghum,2975.33226,25204.475926713807
2024-07-01,06,40,NA,NA,NA,151.4164,18.12340055905197,0.08634108899543949,2744.180068409637,13.073456867769066,2757.253525277406,2024,Corn,67334.87308,1222946.3229149801
2024-07-01,07,2,NA,NA,NA,7.57082,2.44895345388137,0.02746122918853153,18.540585787714157,0.2079040231651183,18.748489810879274,2024,Sorghum + Rye,89010.13074000001,61262.88904366268
2024-07-01,08,543,NA,NA,NA,2055.47763,3.859227134116167,0.01944618175521142,7932.555043264791,39.97119158675121,7972.526234851542,2024,Soy,72146.12919,476476.81507143204
