date,plot,flow_gallons,nitrate_mg_ml,ammonia_mg_l,sample_y_n,flow_l,year(date),approx_nitrate_mg_l,approx_ammonia_mg_l,growing_season,treatment,nitrate_loss_mg,ammonia_loss_mg,total_n_loss_mg,cumulative_n_loss_mg
2024-11-29,3,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,375335.05092625774
2024-11-29,4,0,NA,NA,NA,0,2024,NA,NA,2024,Corn,NA,NA,0,1390849.585791708
2024-11-29,5,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,43066.50486149847
2024-11-29,6,0,NA,NA,NA,0,2024,8.953629447487067,0.03157668802592818,2024,Corn,0,0,0,1339553.8676415537
2024-11-29,7,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,82535.64289378344
2024-11-29,8,12,NA,NA,NA,45.42492,2024,1.1012802381692626,0.02212967021304607,2024,Soy,50.025566716419696,1.0052384990540006,51.0308052154737,681842.6176829968
2024-11-29,9,0,NA,NA,NA,0,2024,4.3110488106143565,0.05148961845381515,2024,Sorghum + Rye,0,0,0,1072.2759071499274
2024-11-29,10,0,NA,NA,NA,0,2024,NA,NA,2024,Corn,NA,NA,0,335851.2201103073
2024-11-29,11,0,NA,NA,NA,0,2024,6.664908731606549,0.0265091174365165,2024,Soy,0,0,0,5838294.633667938
2024-11-29,12,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,166400.77608944022
2024-11-29,13,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,43498.49131542075
2024-11-29,14,0,NA,NA,NA,0,2024,NA,NA,2024,Soy,NA,NA,0,3081540.2989932974
2024-11-29,15,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,1727206.6936700107
2024-11-30,1,0,NA,NA,NA,0,2024,NA,NA,2024,Soy,NA,NA,0,2252067.616132648
2024-11-30,2,7,NA,NA,NA,26.49787,2024,NA,NA,2024,Sorghum,NA,NA,0,518393.14962746354
2024-11-30,3,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,375335.05092625774
2024-11-30,4,0,NA,NA,NA,0,2024,NA,NA,2024,Corn,NA,NA,0,1390849.585791708
2024-11-30,5,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,43066.50486149847
2024-11-30,6,0,NA,NA,NA,0,2024,8.913703740908822,0.03153004124385251,2024,Corn,0,0,0,1339553.8676415537
2024-11-30,7,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,82535.64289378344
2024-11-30,8,13,NA,NA,NA,49.21033,2024,1.07247661310748,0.02215140045761121,2024,Soy,52.77692804830142,1.0900777264811987,53.86700577478262,681896.4846887715
2024-11-30,9,0,NA,NA,NA,0,2024,4.629967564379603,0.04831530064498714,2024,Sorghum + Rye,0,0,0,1072.2759071499274
2024-11-30,10,0,NA,NA,NA,0,2024,NA,NA,2024,Corn,NA,NA,0,335851.2201103073
2024-11-30,11,0,NA,NA,NA,0,2024,6.261385018647121,0.02692315888984189,2024,Soy,0,0,0,5838294.633667938
2024-11-30,12,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,166400.77608944022
2024-11-30,13,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,43498.49131542075
2024-11-30,14,0,NA,NA,NA,0,2024,NA,NA,2024,Soy,NA,NA,0,3081540.2989932974
2024-11-30,15,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,1727206.6936700107
2024-12-01,1,0,NA,NA,NA,0,2024,NA,NA,2024,Soy,NA,NA,0,2252067.616132648
2024-12-01,2,3,NA,NA,NA,11.35623,2024,NA,NA,2024,Sorghum,NA,NA,0,518393.14962746354
2024-12-01,3,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,375335.05092625774
2024-12-01,4,0,NA,NA,NA,0,2024,NA,NA,2024,Corn,NA,NA,0,1390849.585791708
2024-12-01,5,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,43066.50486149847
2024-12-01,6,0,NA,NA,NA,0,2024,8.873778034330579,0.03148339446177684,2024,Corn,0,0,0,1339553.8676415537
2024-12-01,7,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,82535.64289378344
2024-12-01,8,4,NA,NA,NA,15.14164,2024,1.0436729880456967,0.02217313070217635,2024,Soy,15.802920662712244,0.33573756276530153,16.138658225477545,681912.623346997
2024-12-01,9,0,NA,NA,NA,0,2024,4.948886318144849,0.04514098283615914,2024,Sorghum + Rye,0,0,0,1072.2759071499274
2024-12-01,10,0,NA,NA,NA,0,2024,NA,NA,2024,Corn,NA,NA,0,335851.2201103073
2024-12-01,11,0,NA,NA,NA,0,2024,5.8578613056876945,0.02733720034316728,2024,Soy,0,0,0,5838294.633667938
2024-12-01,12,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,166400.77608944022
2024-12-01,13,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,43498.49131542075
2024-12-01,14,0,NA,NA,NA,0,2024,NA,NA,2024,Soy,NA,NA,0,3081540.2989932974
2024-12-01,15,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,1727206.6936700107
2024-12-02,1,0,NA,NA,NA,0,2024,NA,NA,2024,Soy,NA,NA,0,2252067.616132648
2024-12-02,2,2,NA,NA,NA,7.57082,2024,NA,NA,2024,Sorghum,NA,NA,0,518393.14962746354
2024-12-02,3,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,375335.05092625774
2024-12-02,4,0,NA,NA,NA,0,2024,NA,NA,2024,Corn,NA,NA,0,1390849.585791708
2024-12-02,5,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,43066.50486149847
2024-12-02,6,0,NA,NA,NA,0,2024,8.833852327752334,0.03143674767970117,2024,Corn,0,0,0,1339553.8676415537
2024-12-02,7,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,82535.64289378344
2024-12-02,8,5,NA,NA,NA,18.92705,2024,1.0148693629839136,0.02219486094674148,2024,Soy,19.208483176664682,0.42008324288202337,19.628566419546704,681932.2519134165
2024-12-02,9,0,NA,NA,NA,0,2024,5.267805071910097,0.04196666502733113,2024,Sorghum + Rye,0,0,0,1072.2759071499274
2024-12-02,10,0,NA,NA,NA,0,2024,NA,NA,2024,Corn,NA,NA,0,335851.2201103073
2024-12-02,11,0,NA,NA,NA,0,2024,5.454337592728267,0.02775124179649267,2024,Soy,0,0,0,5838294.633667938
2024-12-02,12,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,166400.77608944022
2024-12-02,13,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,43498.49131542075
2024-12-02,14,0,NA,NA,NA,0,2024,NA,NA,2024,Soy,NA,NA,0,3081540.2989932974
2024-12-02,15,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,1727206.6936700107
2024-12-03,1,0,NA,NA,NA,0,2024,NA,NA,2024,Soy,NA,NA,0,2252067.616132648
2024-12-03,2,3,NA,NA,NA,11.35623,2024,NA,NA,2024,Sorghum,NA,NA,0,518393.14962746354
2024-12-03,3,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,375335.05092625774
2024-12-03,4,0,NA,NA,NA,0,2024,NA,NA,2024,Corn,NA,NA,0,1390849.585791708
2024-12-03,5,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,43066.50486149847
2024-12-03,6,0,NA,NA,NA,0,2024,8.793926621174089,0.0313901008976255,2024,Corn,0,0,0,1339553.8676415537
2024-12-03,7,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,82535.64289378344
2024-12-03,8,8,NA,NA,NA,30.28328,2024,0.9860657379221304,0.02221659119130662,2024,Soy,29.861304839902495,0.672791251691872,30.534096091594368,681962.7860095082
2024-12-03,9,0,NA,NA,NA,0,2024,5.586723825675342,0.03879234721850313,2024,Sorghum + Rye,0,0,0,1072.2759071499274
2024-12-03,10,0,NA,NA,NA,0,2024,NA,NA,2024,Corn,NA,NA,0,335851.2201103073
2024-12-03,11,0,NA,NA,NA,0,2024,5.050813879768841,0.02816528324981806,2024,Soy,0,0,0,5838294.633667938
2024-12-03,12,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,166400.77608944022
2024-12-03,13,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,43498.49131542075
2024-12-03,14,0,NA,NA,NA,0,2024,NA,NA,2024,Soy,NA,NA,0,3081540.2989932974
2024-12-03,15,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,1727206.6936700107
2024-12-04,1,0,NA,NA,NA,0,2024,NA,NA,2024,Soy,NA,NA,0,2252067.616132648
2024-12-04,2,6,NA,NA,NA,22.71246,2024,NA,NA,2024,Sorghum,NA,NA,0,518393.14962746354
2024-12-04,3,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,375335.05092625774
2024-12-04,4,0,NA,NA,NA,0,2024,NA,NA,2024,Corn,NA,NA,0,1390849.585791708
2024-12-04,5,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,43066.50486149847
2024-12-04,6,0,NA,NA,NA,0,2024,8.754000914595846,0.03134345411554982,2024,Corn,0,0,0,1339553.8676415537
2024-12-04,7,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,82535.64289378344
2024-12-04,8,7,NA,NA,NA,26.49787,2024,0.9572621128603472,0.02223832143587176,2024,Soy,25.365407022498808,0.5892681504259433,25.954675172924752,681988.7406846811
2024-12-04,9,0,NA,NA,NA,0,2024,5.90564257944059,0.03561802940967512,2024,Sorghum + Rye,0,0,0,1072.2759071499274
2024-12-04,10,0,NA,NA,NA,0,2024,NA,NA,2024,Corn,NA,NA,0,335851.2201103073
2024-12-04,11,0,NA,NA,NA,0,2024,4.647290166809412,0.02857932470314345,2024,Soy,0,0,0,5838294.633667938
2024-12-04,12,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,166400.77608944022
2024-12-04,13,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,43498.49131542075
2024-12-04,14,0,NA,NA,NA,0,2024,NA,NA,2024,Soy,NA,NA,0,3081540.2989932974
2024-12-04,15,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,1727206.6936700107
2024-12-05,1,0,NA,NA,NA,0,2024,NA,NA,2024,Soy,NA,NA,0,2252067.616132648
2024-12-05,2,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,518393.14962746354
2024-12-05,3,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,375335.05092625774
2024-12-05,4,0,NA,NA,NA,0,2024,NA,NA,2024,Corn,NA,NA,0,1390849.585791708
2024-12-05,5,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,43066.50486149847
2024-12-05,6,0,NA,NA,NA,0,2024,8.7140752080176,0.03129680733347415,2024,Corn,0,0,0,1339553.8676415537
2024-12-05,7,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,82535.64289378344
2024-12-05,8,0,NA,NA,NA,0,2024,0.9284584877985642,0.0222600516804369,2024,Soy,0,0,0,681988.7406846811
2024-12-05,9,0,NA,NA,NA,0,2024,6.224561333205836,0.03244371160084712,2024,Sorghum + Rye,0,0,0,1072.2759071499274
2024-12-05,10,0,NA,NA,NA,0,2024,NA,NA,2024,Corn,NA,NA,0,335851.2201103073
2024-12-05,11,0,NA,NA,NA,0,2024,4.243766453849986,0.02899336615646884,2024,Soy,0,0,0,5838294.633667938
2024-12-05,12,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,166400.77608944022
2024-12-05,13,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,43498.49131542075
2024-12-05,14,0,NA,NA,NA,0,2024,NA,NA,2024,Soy,NA,NA,0,3081540.2989932974
2024-12-05,15,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,1727206.6936700107
2024-12-06,1,0,NA,NA,NA,0,2024,NA,NA,2024,Soy,NA,NA,0,2252067.616132648
2024-12-06,2,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,518393.14962746354
2024-12-06,3,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,375335.05092625774
2024-12-06,4,0,NA,NA,NA,0,2024,NA,NA,2024,Corn,NA,NA,0,1390849.585791708
2024-12-06,5,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,43066.50486149847
2024-12-06,6,0,NA,NA,NA,0,2024,8.674149501439356,0.03125016055139848,2024,Corn,0,0,0,1339553.8676415537
2024-12-06,7,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,82535.64289378344
2024-12-06,8,3,NA,NA,NA,11.35623,2024,0.8996548627367815,0.02228178192500204,2024,Soy,10.21668754185732,0.25303704035016594,10.469724582207487,681999.2104092633
2024-12-06,9,0,NA,NA,NA,0,2024,6.543480086971083,0.02926939379201911,2024,Sorghum + Rye,0,0,0,1072.2759071499274
2024-12-06,10,0,NA,NA,NA,0,2024,NA,NA,2024,Corn,NA,NA,0,335851.2201103073
2024-12-06,11,0,NA,NA,NA,0,2024,3.8402427408905586,0.02940740760979423,2024,Soy,0,0,0,5838294.633667938
2024-12-06,12,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,166400.77608944022
2024-12-06,13,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,43498.49131542075
2024-12-06,14,0,NA,NA,NA,0,2024,NA,NA,2024,Soy,NA,NA,0,3081540.2989932974
2024-12-06,15,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,1727206.6936700107
2024-12-07,1,0,NA,NA,NA,0,2024,NA,NA,2024,Soy,NA,NA,0,2252067.616132648
2024-12-07,2,1,NA,NA,NA,3.78541,2024,NA,NA,2024,Sorghum,NA,NA,0,518393.14962746354
2024-12-07,3,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,375335.05092625774
2024-12-07,4,0,NA,NA,NA,0,2024,NA,NA,2024,Corn,NA,NA,0,1390849.585791708
2024-12-07,5,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,43066.50486149847
2024-12-07,6,0,NA,NA,NA,0,2024,8.634223794861112,0.03120351376932281,2024,Corn,0,0,0,1339553.8676415537
2024-12-07,7,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,82535.64289378344
2024-12-07,8,4,NA,NA,NA,15.14164,2024,0.8708512376749984,0.02230351216956718,2024,Soy,13.186115934429264,0.3377117520072052,13.52382768643647,682012.7342369497
2024-12-07,9,0,NA,NA,NA,0,2024,6.862398840736329,0.0260950759831911,2024,Sorghum + Rye,0,0,0,1072.2759071499274
2024-12-07,10,0,NA,NA,NA,0,2024,NA,NA,2024,Corn,NA,NA,0,335851.2201103073
2024-12-07,11,0,NA,NA,NA,0,2024,3.436719027931132,0.02982144906311962,2024,Soy,0,0,0,5838294.633667938
2024-12-07,12,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,166400.77608944022
2024-12-07,13,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,43498.49131542075
2024-12-07,14,0,NA,NA,NA,0,2024,NA,NA,2024,Soy,NA,NA,0,3081540.2989932974
2024-12-07,15,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,1727206.6936700107
2024-12-08,1,0,NA,NA,NA,0,2024,NA,NA,2024,Soy,NA,NA,0,2252067.616132648
2024-12-08,2,2,NA,NA,NA,7.57082,2024,NA,NA,2024,Sorghum,NA,NA,0,518393.14962746354
2024-12-08,3,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,375335.05092625774
2024-12-08,4,0,NA,NA,NA,0,2024,NA,NA,2024,Corn,NA,NA,0,1390849.585791708
2024-12-08,5,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,43066.50486149847
2024-12-08,6,0,NA,NA,NA,0,2024,8.594298088282867,0.03115686698724714,2024,Corn,0,0,0,1339553.8676415537
2024-12-08,7,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,82535.64289378344
2024-12-08,8,3,NA,NA,NA,11.35623,2024,0.8420476126132153,0.02232524241413232,2024,Soy,9.562486359786574,0.2535305876606419,9.816016947447215,682022.5502538972
2024-12-08,9,0,NA,NA,NA,0,2024,7.181317594501577,0.0229207581743631,2024,Sorghum + Rye,0,0,0,1072.2759071499274
2024-12-08,10,0,NA,NA,NA,0,2024,NA,NA,2024,Corn,NA,NA,0,335851.2201103073
2024-12-08,11,0,NA,NA,NA,0,2024,3.033195314971704,0.03023549051644501,2024,Soy,0,0,0,5838294.633667938
2024-12-08,12,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,166400.77608944022
2024-12-08,13,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,43498.49131542075
2024-12-08,14,0,NA,NA,NA,0,2024,NA,NA,2024,Soy,NA,NA,0,3081540.2989932974
2024-12-08,15,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,1727206.6936700107
2024-12-09,1,0,NA,NA,NA,0,2024,NA,NA,2024,Soy,NA,NA,0,2252067.616132648
2024-12-09,2,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,518393.14962746354
2024-12-09,3,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,375335.05092625774
2024-12-09,4,0,NA,NA,NA,0,2024,NA,NA,2024,Corn,NA,NA,0,1390849.585791708
2024-12-09,5,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,43066.50486149847
2024-12-09,6,0,NA,NA,NA,0,2024,8.554372381704624,0.03111022020517147,2024,Corn,0,0,0,1339553.8676415537
2024-12-09,7,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,82535.64289378344
2024-12-09,8,2,NA,NA,NA,7.57082,2024,0.8132439875514321,0.02234697265869746,2024,Soy,6.156923845834133,0.1691849075439199,6.326108753378053,682028.8763626505
2024-12-09,9,0,NA,NA,NA,0,2024,7.500236348266823,0.0197464403655351,2024,Sorghum + Rye,0,0,0,1072.2759071499274
2024-12-09,10,0,NA,NA,NA,0,2024,NA,NA,2024,Corn,NA,NA,0,335851.2201103073
2024-12-09,11,0,NA,NA,NA,0,2024,2.6296716020122783,0.0306495319697704,2024,Soy,0,0,0,5838294.633667938
2024-12-09,12,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,166400.77608944022
2024-12-09,13,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,43498.49131542075
2024-12-09,14,0,NA,NA,NA,0,2024,NA,NA,2024,Soy,NA,NA,0,3081540.2989932974
2024-12-09,15,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,1727206.6936700107
2024-12-10,1,0,NA,NA,NA,0,2024,NA,NA,2024,Soy,NA,NA,0,2252067.616132648
2024-12-10,2,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,518393.14962746354
2024-12-10,3,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,375335.05092625774
2024-12-10,4,0,NA,NA,NA,0,2024,NA,NA,2024,Corn,NA,NA,0,1390849.585791708
2024-12-10,5,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,43066.50486149847
2024-12-10,6,0,8.51444667512638,0.0310635734230958,Y,0,2024,8.51444667512638,0.0310635734230958,2024,Corn,0,0,0,1339553.8676415537
2024-12-10,7,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,82535.64289378344
2024-12-10,8,0,0.784440362489649,0.0223687029032626,Y,0,2024,0.784440362489649,0.0223687029032626,2024,Soy,0,0,0,682028.8763626505
2024-12-10,9,0,7.81915510203207,0.0165721225567071,Y,0,2024,7.81915510203207,0.0165721225567071,2024,Sorghum + Rye,0,0,0,1072.2759071499274
2024-12-10,10,0,NA,NA,NA,0,2024,NA,NA,2024,Corn,NA,NA,0,335851.2201103073
2024-12-10,11,0,2.22614788905285,0.0310635734230958,Y,0,2024,2.22614788905285,0.0310635734230958,2024,Soy,0,0,0,5838294.633667938
2024-12-10,12,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,166400.77608944022
2024-12-10,13,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,43498.49131542075
2024-12-10,14,0,NA,NA,NA,0,2024,NA,NA,2024,Soy,NA,NA,0,3081540.2989932974
2024-12-10,15,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,1727206.6936700107
2024-12-11,1,0,NA,NA,NA,0,2024,NA,NA,2024,Soy,NA,NA,0,2252067.616132648
2024-12-11,2,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,518393.14962746354
2024-12-11,3,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,375335.05092625774
2024-12-11,4,0,NA,NA,NA,0,2024,NA,NA,2024,Corn,NA,NA,0,1390849.585791708
2024-12-11,5,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,43066.50486149847
2024-12-11,6,0,NA,NA,NA,0,2024,NA,NA,2024,Corn,NA,NA,0,1339553.8676415537
2024-12-11,7,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,82535.64289378344
2024-12-11,8,0,NA,NA,NA,0,2024,NA,NA,2024,Soy,NA,NA,0,682028.8763626505
2024-12-11,9,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,1072.2759071499274
2024-12-11,10,0,NA,NA,NA,0,2024,NA,NA,2024,Corn,NA,NA,0,335851.2201103073
2024-12-11,11,0,NA,NA,NA,0,2024,NA,NA,2024,Soy,NA,NA,0,5838294.633667938
2024-12-11,12,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,166400.77608944022
2024-12-11,13,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,43498.49131542075
2024-12-11,14,0,NA,NA,NA,0,2024,NA,NA,2024,Soy,NA,NA,0,3081540.2989932974
2024-12-11,15,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,1727206.6936700107
2024-12-12,1,0,NA,NA,NA,0,2024,NA,NA,2024,Soy,NA,NA,0,2252067.616132648
2024-12-12,2,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,518393.14962746354
2024-12-12,3,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,375335.05092625774
2024-12-12,4,0,NA,NA,NA,0,2024,NA,NA,2024,Corn,NA,NA,0,1390849.585791708
2024-12-12,5,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,43066.50486149847
2024-12-12,6,0,NA,NA,NA,0,2024,NA,NA,2024,Corn,NA,NA,0,1339553.8676415537
2024-12-12,7,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,82535.64289378344
2024-12-12,8,0,NA,NA,NA,0,2024,NA,NA,2024,Soy,NA,NA,0,682028.8763626505
2024-12-12,9,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,1072.2759071499274
2024-12-12,10,0,NA,NA,NA,0,2024,NA,NA,2024,Corn,NA,NA,0,335851.2201103073
2024-12-12,11,0,NA,NA,NA,0,2024,NA,NA,2024,Soy,NA,NA,0,5838294.633667938
2024-12-12,12,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,166400.77608944022
2024-12-12,13,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,43498.49131542075
2024-12-12,14,0,NA,NA,NA,0,2024,NA,NA,2024,Soy,NA,NA,0,3081540.2989932974
2024-12-12,15,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,1727206.6936700107
2024-12-13,1,0,NA,NA,NA,0,2024,NA,NA,2024,Soy,NA,NA,0,2252067.616132648
2024-12-13,2,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,518393.14962746354
2024-12-13,3,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,375335.05092625774
2024-12-13,4,0,NA,NA,NA,0,2024,NA,NA,2024,Corn,NA,NA,0,1390849.585791708
2024-12-13,5,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,43066.50486149847
2024-12-13,6,0,NA,NA,NA,0,2024,NA,NA,2024,Corn,NA,NA,0,1339553.8676415537
2024-12-13,7,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,82535.64289378344
2024-12-13,8,0,NA,NA,NA,0,2024,NA,NA,2024,Soy,NA,NA,0,682028.8763626505
2024-12-13,9,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,1072.2759071499274
2024-12-13,10,0,NA,NA,NA,0,2024,NA,NA,2024,Corn,NA,NA,0,335851.2201103073
2024-12-13,11,0,NA,NA,NA,0,2024,NA,NA,2024,Soy,NA,NA,0,5838294.633667938
2024-12-13,12,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,166400.77608944022
2024-12-13,13,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,43498.49131542075
2024-12-13,14,0,NA,NA,NA,0,2024,NA,NA,2024,Soy,NA,NA,0,3081540.2989932974
2024-12-13,15,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,1727206.6936700107
2024-12-14,1,0,NA,NA,NA,0,2024,NA,NA,2024,Soy,NA,NA,0,2252067.616132648
2024-12-14,2,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,518393.14962746354
2024-12-14,3,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,375335.05092625774
2024-12-14,4,0,NA,NA,NA,0,2024,NA,NA,2024,Corn,NA,NA,0,1390849.585791708
2024-12-14,5,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum,NA,NA,0,43066.50486149847
2024-12-14,6,0,NA,NA,NA,0,2024,NA,NA,2024,Corn,NA,NA,0,1339553.8676415537
2024-12-14,7,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,82535.64289378344
2024-12-14,8,0,NA,NA,NA,0,2024,NA,NA,2024,Soy,NA,NA,0,682028.8763626505
2024-12-14,9,0,NA,NA,NA,0,2024,NA,NA,2024,Sorghum + Rye,NA,NA,0,1072.2759071499274
2024-12-14,10,0,NA,NA,NA,0,2024,NA,NA,2024,Corn,NA,NA,0,335851.2201103073
