year_month_day,growing_season,plot,Treatment,RowvsInterrow,best_flux_nmol_1m_2s_1,ts_2_mean,swc_2_mean,gnha_day,gnha_day_no_negative
2024-05-15,2024,15,Sorghum,Interrow,0.09822,24.97731,0.26146,2.377275391872,2.377275391872
2024-05-15,2024,15,Sorghum,Row,0.13869,18.84706,0.19858,3.3567941773440007,3.3567941773440007
2024-05-22,2024,04,Corn,Interrow,0.81615,16.5,0.365,19.75374985824,19.75374985824
2024-05-22,2024,04,Corn,Fertilizer_band,0.35673,16.325,0.3645,8.634142237248,8.634142237248
2024-05-22,2024,04,Corn,Row,0.1805,16.5,0.36254,4.3687457568,4.3687457568
2024-05-22,2024,06,Corn,Interrow,19.12646,18,0.37683,462.9287588232961,462.9287588232961
2024-05-22,2024,06,Corn,Interrow,22.12112,18,0.377,535.410244518912,535.410244518912
2024-05-22,2024,06,Corn,Fertilizer_band,4.50206,17.97333,0.377,108.96595856985604,108.96595856985604
2024-05-22,2024,06,Corn,Fertilizer_band,7.78616,17.825,0.376,188.452927766016,188.452927766016
2024-05-22,2024,06,Corn,Row,28.0084,17.505,0.3745,677.9034828518401,677.9034828518401
2024-05-22,2024,06,Corn,Row,26.38058,17.715,0.3785,638.504415163008,638.504415163008
2024-05-31,2024,01,Soy,Interrow,0.07506,24.02917,0.23833,1.816720534656,1.816720534656
2024-05-31,2024,01,Soy,Row,0.0123,24.56,0.2385,0.29770400448,0.29770400448
2024-05-31,2024,02,Sorghum,Interrow,0.37895,25.50833,0.36463,9.17194573152,9.17194573152
2024-05-31,2024,02,Sorghum,Row,0.00061,26.32,0.369,0.014764182336,0.014764182336
2024-05-31,2024,03,Sorghum,Interrow,0.12059,26.8875,0.1981,2.918709422784,2.918709422784
2024-05-31,2024,03,Sorghum,Row,0.12168,27.5,0.292,2.945091322368,2.945091322368
2024-05-31,2024,04,Corn,Interrow,0.2622,27.5,0.15937,6.34617804672,6.34617804672
2024-05-31,2024,04,Corn,Fertilizer_band,0.10902,27.5,0.20473,2.6386740299520004,2.6386740299520004
2024-05-31,2024,04,Corn,Row,0.05046,27.65,0.2085,1.2213125256960002,1.2213125256960002
2024-05-31,2024,05,Sorghum,Interrow,0.1079,27.88667,0.1749,2.61156602304,2.61156602304
2024-05-31,2024,05,Sorghum,Row,0.05626,28.21,0.1865,1.361693275776,1.361693275776
2024-05-31,2024,06,Corn,Fertilizer_band,0.81105,27.4925,0.32805,19.630311612480003,19.630311612480003
2024-05-31,2024,06,Corn,Interrow,0.9958,27.5,0.3315,24.10192257408,24.10192257408
2024-05-31,2024,06,Corn,Row,1.05871,27.2,0.33232,25.624569640895995,25.624569640895995
2024-05-31,2024,07,Sorghum + Rye,Interrow,0.20624,26.515,0.25027,4.991745844224,4.991745844224
2024-05-31,2024,07,Sorghum + Rye,Row,0.2938,26.34167,0.25063,7.111011098880001,7.111011098880001
2024-05-31,2024,08,Soy,Interrow,0.01514,26.77833,0.23144,0.36644216486400005,0.36644216486400005
2024-05-31,2024,08,Soy,Row,0.27425,27.2,0.262,6.6378311568,6.6378311568
2024-05-31,2024,09,Sorghum + Rye,Interrow,0.02758,27.2,0.28788,0.6675346702080001,0.6675346702080001
2024-05-31,2024,09,Sorghum + Rye,Row,0.04335,27.2,0.326,1.04922508896,1.04922508896
2024-05-31,2024,10,Corn,Fertilizer_band,1.13595,27.295,0.24932,27.494053974719996,27.494053974719996
2024-05-31,2024,10,Corn,Interrow,0.6883,27.5,0.252,16.65932246208,16.65932246208
2024-05-31,2024,10,Corn,Row,1.32523,27.5,0.2515,32.075307142848004,32.075307142848004
2024-05-31,2024,11,Soy,Interrow,-0.60054,26.8,0.22172,-14.535216491904,0
2024-05-31,2024,11,Soy,Row,0.02043,26.7,0.22712,0.4944790903680001,0.4944790903680001
2024-05-31,2024,12,Sorghum + Rye,Interrow,0.05819,26.76667,0.1745,1.4084061805440002,1.4084061805440002
2024-05-31,2024,12,Sorghum + Rye,Row,0.03829,27.025,0.20608,0.926754986304,0.926754986304
2024-05-31,2024,13,Sorghum + Rye,Interrow,0.16664,26.9,0.2525,4.033284171264,4.033284171264
2024-05-31,2024,13,Sorghum + Rye,Row,-0.00603,26.9,0.255,-0.145947572928,0
2024-05-31,2024,14,Soy,Interrow,0.01643,26.7,0.19983,0.397664779968,0.397664779968
2024-05-31,2024,14,Soy,Row,0.10601,26.7,0.204,2.5658212613759996,2.5658212613759996
2024-05-31,2024,15,Sorghum,Interrow,0.44191,26.85417,0.24932,10.695802977216,10.695802977216
2024-05-31,2024,15,Sorghum,Row,0.45688,27.2,0.25008,11.058130533888,11.058130533888
2024-06-05,2024,01,Soy,Interrow,0.48918,22.03333,0.40267,11.839906090368,11.839906090368
2024-06-05,2024,01,Soy,Row,0.55433,20.98655,0.39603,13.416769171008,13.416769171008
2024-06-05,2024,02,Sorghum,Interrow,0.68635,21.58667,0.46507,16.61212548576,16.61212548576
2024-06-05,2024,02,Sorghum,Row,1.1053,21.71333,0.49,26.752214321279997,26.752214321279997
2024-06-05,2024,03,Sorghum,Row,1.53777,22.40333,0.43598,37.219535525952,37.219535525952
2024-06-05,2024,03,Sorghum,Interrow,3.40193,22.8,0.43868,82.33887674476802,82.33887674476802
2024-06-05,2024,04,Corn,Row,0.17449,22.92,0.3918,4.223282255424,4.223282255424
2024-06-05,2024,04,Corn,Interrow,0.18936,23.24,0.3932,4.583189454336,4.583189454336
2024-06-05,2024,04,Corn,Fertilizer_band,0.25529,23,0.39308,6.178931325504,6.178931325504
2024-06-05,2024,09,Sorghum + Rye,Interrow,0.80415,25.6,0.465,19.46330692704,19.46330692704
2024-06-05,2024,09,Sorghum + Rye,Row,1.25164,25.75,0.465,30.29416586726401,30.29416586726401
2024-06-05,2024,08,Soy,Interrow,10.2785,24.4375,0.23988,248.77647236160004,248.77647236160004
2024-06-05,2024,08,Soy,Row,0.45785,25.045,0.36527,11.08160800416,11.08160800416
2024-06-05,2024,07,Sorghum + Rye,Row,0.99172,24.4,0.04663,24.003171977472,24.003171977472
2024-06-05,2024,07,Sorghum + Rye,Interrow,0.85835,25.57333,0.37833,20.77514083296,20.77514083296
2024-06-05,2024,06,Corn,Interrow,2.51051,25.80667,0.39357,60.763323600576,60.763323600576
2024-06-05,2024,06,Corn,Row,3.90495,26.6975,0.4365,94.51376034912,94.51376034912
2024-06-05,2024,06,Corn,Fertilizer_band,2.06408,27.09,0.441,49.95812045260801,49.95812045260801
2024-06-05,2024,11,Soy,Interrow,0.42356,26.36667,0.32303,10.251667328256,10.251667328256
2024-06-05,2024,11,Soy,Row,-0.00512,26.4,0.32603,-0.12392231731200004,0
2024-06-05,2024,12,Sorghum + Rye,Row,0.88829,25.88667,0.34526,21.499795946304,21.499795946304
2024-06-05,2024,12,Sorghum + Rye,Interrow,0.13497,26.1375,0.35067,3.2667568686720005,3.2667568686720005
2024-06-05,2024,13,Sorghum + Rye,Row,0.45815,25.41667,0.27333,11.08886907744,11.08886907744
2024-06-05,2024,13,Sorghum + Rye,Interrow,0.41182,26.23333,0.2775,9.967517327232002,9.967517327232002
2024-06-05,2024,14,Soy,Interrow,0.09825,26.0375,0.27688,2.3780014992000003,2.3780014992000003
2024-06-05,2024,14,Soy,Row,0.33048,26.4,0.29071,7.998798325248001,7.998798325248001
2024-06-05,2024,15,Sorghum,Row,3.03689,26.29,0.30655,73.503602777664,73.503602777664
2024-06-05,2024,15,Sorghum,Interrow,2.46704,26.85,0.3085,59.711194082304,59.711194082304
2024-06-12,2024,15,Sorghum,Interrow,0.19434,24.61261,0.18102,4.703723270784001,4.703723270784001
2024-06-12,2024,15,Sorghum,Row,0.2443,26.60917,0.19706,5.91293400768,5.91293400768
2024-06-12,2024,14,Soy,Interrow,-0.03899,28.7,0.126,-0.943697490624,0
2024-06-12,2024,14,Soy,Row,4e-04,29.66,0.13997,0.00968143104,0.00968143104
2024-06-12,2024,13,Sorghum + Rye,Interrow,-1.74831,30.7,0.19087,-42.31535675385601,0
2024-06-12,2024,13,Sorghum + Rye,Row,0.03483,31.07333,0.19127,0.843010607808,0.843010607808
2024-06-12,2024,12,Sorghum + Rye,Interrow,-0.00346,31.29,0.16723,-0.08374437849600001,0
2024-06-12,2024,12,Sorghum + Rye,Row,0.01463,31.4,0.16905,0.3540983402880001,0.3540983402880001
2024-06-12,2024,11,Soy,Interrow,0.01179,29.02667,0.106,0.28536017990400003,0.28536017990400003
2024-06-12,2024,11,Soy,Row,0.0016,31.06333,0.12678,0.03872572416000001,0.03872572416000001
2024-06-12,2024,06,Corn,Interrow,0.3569,31.43333,0.13993,8.638256845439999,8.638256845439999
2024-06-12,2024,06,Corn,Row,0.76109,32.82667,0.13263,18.421100875584,18.421100875584
2024-06-12,2024,06,Corn,Fertilizer_band,0.26758,33.59333,0.134,6.476393294208,6.476393294208
2024-06-12,2024,07,Sorghum + Rye,Row,0.06421,34.02667,0.14207,1.554111717696,1.554111717696
2024-06-12,2024,07,Sorghum + Rye,Interrow,0.05448,34.6,0.143,1.3186109076480002,1.3186109076480002
2024-06-12,2024,08,Soy,Interrow,0.1735,34.27667,0.19681,4.199320713600001,4.199320713600001
2024-06-12,2024,08,Soy,Row,0.06248,34.01,0.20947,1.512239528448,1.512239528448
2024-06-12,2024,09,Sorghum + Rye,Row,0.04024,33.81,0.20948,0.973951962624,0.973951962624
2024-06-12,2024,09,Sorghum + Rye,Interrow,0.00075,34.2,0.21063,0.0181526832,0.0181526832
2024-06-12,2024,10,Corn,Row,0.78044,34.53,0.12095,18.889440102144,18.889440102144
2024-06-12,2024,10,Corn,Interrow,0.41263,33.72773,0.10217,9.987122225088,9.987122225088
2024-06-12,2024,10,Corn,Fertilizer_band,0.99032,34.08833,0.09756,23.969286968832,23.969286968832
2024-06-12,2024,05,Sorghum,Row,0.02982,34.725,0.11942,0.721750684032,0.721750684032
2024-06-12,2024,05,Sorghum,Interrow,0.04713,35.32667,0.1285,1.140714612288,1.140714612288
2024-06-12,2024,04,Corn,Fertilizer_band,0.04799,33.81681,0.14328,1.161529689024,1.161529689024
2024-06-12,2024,04,Corn,Row,0.01197,30.805,0.13821,0.289716823872,0.289716823872
2024-06-12,2024,04,Corn,Interrow,0.23967,33.8,0.15457,5.800871443392,5.800871443392
2024-06-12,2024,03,Sorghum,Interrow,-0.005,33.15,0.24538,-0.12101788800000002,0
2024-06-12,2024,03,Sorghum,Row,0.05011,29.41849,0.2155,1.212841273536,1.212841273536
2024-06-12,2024,02,Sorghum,Row,-0.00844,34.6,0.15815,-0.204278194944,0
2024-06-12,2024,02,Sorghum,Interrow,0.1355,35.09667,0.18898,3.2795847647999996,3.2795847647999996
2024-06-12,2024,01,Soy,Interrow,-0.0058,35.3,0.25037,-0.14038075008,0
2024-06-12,2024,01,Soy,Row,0.03021,35.7,0.252,0.731190079296,0.731190079296
2024-06-17,2024,15,Sorghum,Row,0.18831,25.73,0.15433,4.557775697856,4.557775697856
2024-06-17,2024,14,Soy,Row,0.00115,26.2,0.08753,0.02783411424,0.02783411424
2024-06-17,2024,14,Soy,Interrow,0.00305,25.9,0.08671,0.07382091168,0.07382091168
2024-06-17,2024,13,Sorghum + Rye,Row,0.05508,25.9,0.203,1.333133054208,1.333133054208
2024-06-17,2024,13,Sorghum + Rye,Interrow,0.00375,25.6,0.203,0.090763416,0.090763416
2024-06-17,2024,12,Sorghum + Rye,Interrow,0.01299,24.9,0.1469,0.31440447302400004,0.31440447302400004
2024-06-17,2024,12,Sorghum + Rye,Row,0.08163,24.7,0.14615,1.975738039488,1.975738039488
2024-06-17,2024,11,Soy,Row,0.02182,24.1275,0.14413,0.528122063232,0.528122063232
2024-06-17,2024,11,Soy,Interrow,0.00213,23.63167,0.15468,0.05155362028799999,0.05155362028799999
2024-06-17,2024,06,Corn,Interrow,0.29352,23,0.00735,7.104234097152,7.104234097152
2024-06-17,2024,06,Corn,Row,0.39897,23.285,0.0148,9.656501355072,9.656501355072
2024-06-17,2024,06,Corn,Fertilizer_band,0.23331,23.40667,0.0203,5.646936689856,5.646936689856
2024-06-17,2024,07,Sorghum + Rye,Row,0.10638,23.77667,0.20723,2.574776585088,2.574776585088
2024-06-17,2024,07,Sorghum + Rye,Interrow,0.07872,24.0575,0.20795,1.905305628672,1.905305628672
2024-06-17,2024,08,Soy,Interrow,0.19851,24.67083,0.18329,4.804652189376,4.804652189376
2024-06-17,2024,08,Soy,Row,0.18475,25.07833,0.18689,4.4716109616,4.4716109616
2024-06-17,2024,09,Sorghum + Rye,Row,0.0313,25.405,0.1996,0.7575719788800002,0.7575719788800002
2024-06-17,2024,09,Sorghum + Rye,Interrow,0.01304,25.6925,0.20319,0.315614651904,0.315614651904
2024-06-17,2024,10,Corn,Interrow,0.29431,26.0375,0.10912,7.1233549234560005,7.1233549234560005
2024-06-17,2024,10,Corn,Row,0.79749,26.30667,0.10887,19.302111100224003,19.302111100224003
2024-06-17,2024,10,Corn,Fertilizer_band,0.76686,26.4,0.10733,18.560755518336,18.560755518336
2024-06-17,2024,05,Sorghum,Interrow,0.07381,26.345,0.11927,1.786466062656,1.786466062656
2024-06-17,2024,05,Sorghum,Row,0.06506,26.4,0.12237,1.574684758656,1.574684758656
2024-06-17,2024,04,Corn,Fertilizer_band,0.04992,26.23167,0.14968,1.208242593792,1.208242593792
2024-06-17,2024,04,Corn,Interrow,0.09098,26.4,0.1505,2.202041490048,2.202041490048
2024-06-17,2024,04,Corn,Row,0.0675,26.4,0.15087,1.633741488,1.633741488
2024-06-17,2024,03,Sorghum,Interrow,0.06926,27.0375,0.21745,1.676339784576,1.676339784576
2024-06-17,2024,03,Sorghum,Row,0.19641,27.5,0.222,4.753824676416,4.753824676416
2024-06-17,2024,02,Sorghum,Interrow,0.09175,28.1525,0.2,2.2206782448,2.2206782448
2024-06-17,2024,02,Sorghum,Row,0.0466,28.6,0.20011,1.12788671616,1.12788671616
2024-06-17,2024,01,Soy,Interrow,0.03053,28.3,0.15747,0.7389352241280001,0.7389352241280001
2024-06-17,2024,01,Soy,Row,0.02858,28.425,0.191,0.6917382478080001,0.6917382478080001
2024-06-21,2024,15,Sorghum,Row,2.43015,25.48051,0.29832,58.818324104640006,58.818324104640006
2024-06-21,2024,15,Sorghum,Interrow,3.86403,26.31667,0.3015,93.523349953728,93.523349953728
2024-06-21,2024,14,Soy,Interrow,0.04823,26.81167,0.22617,1.1673385476480005,1.1673385476480005
2024-06-21,2024,14,Soy,Row,0.25421,27.2475,0.22948,6.152791461696,6.152791461696
2024-06-21,2024,13,Sorghum + Rye,Interrow,0.16689,27.98333,0.18733,4.039335065664,4.039335065664
2024-06-21,2024,13,Sorghum + Rye,Row,0.02571,28.6,0.238,0.6222739800960001,0.6222739800960001
2024-06-21,2024,12,Sorghum + Rye,Interrow,0.02425,28.9,0.25867,0.5869367568,0.5869367568
2024-06-21,2024,12,Sorghum + Rye,Row,0.05714,28.9,0.26027,1.382992424064,1.382992424064
2024-06-21,2024,11,Soy,Row,0.16746,28.9,0.25313,4.053131104896001,4.053131104896001
2024-06-21,2024,11,Soy,Interrow,0.0514,28.9,0.29297,1.24406388864,1.24406388864
2024-06-21,2024,06,Corn,Interrow,0.84245,29.2,0.305,20.39030394912,20.39030394912
2024-06-21,2024,06,Corn,Row,1.66782,29.2,0.305,40.367210792832,40.367210792832
2024-06-21,2024,06,Corn,Fertilizer_band,0.69007,29.5,0.307,16.702162794432002,16.702162794432002
2024-06-21,2024,07,Sorghum + Rye,Row,0.60607,29.83,0.3412,14.669062276031998,14.669062276031998
2024-06-21,2024,07,Sorghum + Rye,Interrow,0.9593,29.895,0.33392,23.21849199168,23.21849199168
2024-06-21,2024,08,Soy,Row,0.63037,30.1525,0.3162,15.257209211712,15.257209211712
2024-06-21,2024,08,Soy,Interrow,6.91526,30.4,0.31973,167.37403203417605,167.37403203417605
2024-06-21,2024,09,Sorghum + Rye,Interrow,0.12021,30.1,0.3957,2.909512063295999,2.909512063295999
2024-06-21,2024,09,Sorghum + Rye,Row,0.22805,30.4125,0.412,5.51962587168,5.51962587168
2024-06-21,2024,10,Corn,Interrow,7.54435,31.38333,0.33317,182.60026066656,182.60026066656
2024-06-21,2024,10,Corn,Row,7.36818,31.70333,0.33454,178.336316400768,178.336316400768
2024-06-21,2024,10,Corn,Row,6.33467,31.7,0.33621,153.321676915392,153.321676915392
2024-06-21,2024,10,Corn,Fertilizer_band,2.73254,31.445,0.338,66.13724393510401,66.13724393510401
2024-06-21,2024,05,Sorghum,Interrow,0.09461,30.4,0.24767,2.289900476736,2.289900476736
2024-06-21,2024,05,Sorghum,Row,0.08659,30.14,0.249,2.095787784384,2.095787784384
2024-06-21,2024,04,Corn,Row,0.21326,28.06167,0.25739,5.161654958976,5.161654958976
2024-06-21,2024,04,Corn,Interrow,0.12423,29.8,0.27907,3.006810445248,3.006810445248
2024-06-21,2024,04,Corn,Fertilizer_band,0.17321,29.8,0.282,4.192301676096,4.192301676096
2024-06-21,2024,03,Sorghum,Interrow,9.95277,30.1,0.2912,240.892641029952,240.892641029952
2024-06-21,2024,03,Sorghum,Row,0.29872,30.1,0.373,7.230092700672,7.230092700672
2024-06-21,2024,03,Sorghum,Interrow,10.13609,30.1,0.3788,245.329640875584,245.329640875584
2024-06-21,2024,02,Sorghum,Row,0.2608,30.345,0.23584,6.31229303808,6.31229303808
2024-06-21,2024,02,Sorghum,Interrow,0.82227,31.405,0.3575,19.901875753152,19.901875753152
2024-06-21,2024,01,Soy,Interrow,0.08348,32.1,0.27848,2.020514658048,2.020514658048
2024-06-21,2024,01,Soy,Row,0.02246,32.4,0.34199,0.5436123528960001,0.5436123528960001
2024-07-01,2024,15,Sorghum,Interrow,0.61631,21.90167,0.21865,14.916906910656,14.916906910656
2024-07-01,2024,15,Sorghum,Row,0.54862,19.86667,0.20813,13.278566742912,13.278566742912
2024-07-01,2024,14,Soy,Interrow,0.03867,20.29,0.15865,0.935952345792,0.935952345792
2024-07-01,2024,14,Soy,Row,0.17279,19.42917,0.15308,4.1821361735039995,4.1821361735039995
2024-07-01,2024,13,Sorghum + Rye,Interrow,0.20943,19.62833,0.17803,5.068955256768,5.068955256768
2024-07-01,2024,13,Sorghum + Rye,Row,0.06828,19.5,0.20627,1.6526202785279998,1.6526202785279998
2024-07-01,2024,12,Sorghum + Rye,Row,-0.01276,17.69583,0.17048,-0.30883765017599996,0
2024-07-01,2024,12,Sorghum + Rye,Interrow,0.03123,14.52605,0.14017,0.7558777284479999,0.7558777284479999
2024-07-01,2024,11,Soy,Row,0.02655,20.15167,0.16382,0.6426049852800001,0.6426049852800001
2024-07-01,2024,11,Soy,Interrow,0.04375,14.8625,0.15747,1.05890652,1.05890652
2024-07-01,2024,06,Corn,Row,0.29541,17.05417,0.21532,7.149978858816001,7.149978858816001
2024-07-01,2024,06,Corn,Fertilizer_band,0.08311,16.2175,0.20504,2.011559334336,2.011559334336
2024-07-01,2024,06,Corn,Interrow,0.13689,20.3,0.2612,3.313227737664,3.313227737664
2024-07-01,2024,07,Sorghum + Rye,Interrow,0.50235,15.67167,0.15151,12.15866720736,12.15866720736
2024-07-01,2024,07,Sorghum + Rye,Row,0.25553,14.37167,0.13412,6.1847401841280005,6.1847401841280005
2024-07-01,2024,08,Soy,Interrow,1.37944,14.98151,0.18469,33.387383084544,33.387383084544
2024-07-01,2024,08,Soy,Row,0.41566,17.2,0.21074,10.060459065216,10.060459065216
2024-07-01,2024,09,Sorghum + Rye,Interrow,0.14359,21.33167,0.28697,3.475391707584,3.475391707584
2024-07-01,2024,09,Sorghum + Rye,Row,0.10821,17.55833,0.23565,2.619069132096,2.619069132096
2024-07-01,2024,10,Corn,Interrow,0.30352,21.14167,0.18685,7.346269873152,7.346269873152
2024-07-01,2024,10,Corn,Row,0.05591,21.32167,0.19065,1.3532220236160002,1.3532220236160002
2024-07-01,2024,10,Corn,Fertilizer_band,0.11724,21.3,0.19387,2.8376274378240005,2.8376274378240005
2024-07-01,2024,05,Sorghum,Interrow,0.13882,21.3,0.16718,3.359940642432,3.359940642432
2024-07-01,2024,04,Corn,Row,0.12252,20.85126,0.18175,2.965422327552,2.965422327552
2024-07-01,2024,04,Corn,Fertilizer_band,0.08077,18.17479,0.15834,1.954922962752,1.954922962752
2024-07-01,2024,04,Corn,Interrow,0.28484,17.05583,0.15041,6.894147043584,6.894147043584
2024-07-01,2024,03,Sorghum,Row,0.23585,21.3,0.2495,5.708413776960001,5.708413776960001
2024-07-01,2024,03,Sorghum,Interrow,0.04412,21.15167,0.23022,1.067861843712,1.067861843712
2024-07-01,2024,02,Sorghum,Row,0.04083,21.17,0.22832,0.988232073408,0.988232073408
2024-07-01,2024,02,Sorghum,Interrow,0.10824,17.88655,0.20616,2.619795239424,2.619795239424
2024-07-01,2024,01,Soy,Row,0.18197,19.07395,0.23178,4.404325015872001,4.404325015872001
2024-07-01,2024,01,Soy,Interrow,0.06403,20.425,0.24647,1.549755073728,1.549755073728
2024-07-03,2024,15,Sorghum,Interrow,7.74443,23.7,0.36027,187.44291247276803,187.44291247276803
2024-07-03,2024,15,Sorghum,Row,0.9901,23.7,0.361,23.963962181759996,23.963962181759996
2024-07-03,2024,14,Soy,Interrow,0.23891,24.31167,0.33785,5.782476724415999,5.782476724415999
2024-07-03,2024,14,Soy,Row,0.14491,24.4,0.3457,3.5073404300160007,3.5073404300160007
2024-07-03,2024,13,Sorghum + Rye,Interrow,0.58997,24.29333,0.3379,14.279384676672,14.279384676672
2024-07-03,2024,13,Sorghum + Rye,Row,0.40704,24.7,0.35517,9.851824226304002,9.851824226304002
2024-07-03,2024,12,Sorghum + Rye,Row,1.39062,24.94667,0.26153,33.657979082112,33.657979082112
2024-07-03,2024,12,Sorghum + Rye,Interrow,0.03817,25.1,0.36498,0.923850556992,0.923850556992
2024-07-03,2024,11,Soy,Row,0.08513,25.1,0.31695,2.060450561088,2.060450561088
2024-07-03,2024,11,Soy,Interrow,0.27807,25.1,0.37596,6.730288823232001,6.730288823232001
2024-07-03,2024,06,Corn,Row,0.91693,24.2,0.39392,22.192986408768,22.192986408768
2024-07-03,2024,06,Corn,Fertilizer_band,0.45159,23.9,0.394,10.930093608384,10.930093608384
2024-07-03,2024,06,Corn,Interrow,0.38752,23.7,0.39987,9.379370391552,9.379370391552
2024-07-03,2024,07,Sorghum + Rye,Interrow,6.13492,24.065,0.19405,148.48701228979198,148.48701228979198
2024-07-03,2024,07,Sorghum + Rye,Row,5.27526,24.905,0.39992,127.680164770176,127.680164770176
2024-07-03,2024,08,Soy,Interrow,1.9755,25.1,0.33511,47.81416754880001,47.81416754880001
2024-07-03,2024,08,Soy,Row,3.80288,25.2325,0.39683,92.043301183488,92.043301183488
2024-07-03,2024,09,Sorghum + Rye,Interrow,2.34087,25.525,0.38638,56.657428696511985,56.657428696511985
2024-07-03,2024,09,Sorghum + Rye,Row,1.23231,26.16667,0.39063,29.826310712256003,29.826310712256003
2024-07-03,2024,05,Sorghum,Row,0.58191,25.9,0.358,14.084303841216,14.084303841216
2024-07-03,2024,05,Sorghum,Interrow,0.15273,25.9,0.35862,3.6966124068479997,3.6966124068479997
2024-07-10,2024,10,Corn,Fertilizer_band,0.20518,22.69,0.38978,4.966090051968,4.966090051968
2024-07-10,2024,10,Corn,Row,0.15155,22.91,0.4076,3.66805218528,3.66805218528
2024-07-10,2024,10,Corn,Interrow,0.05355,23.2,0.39317,1.2961015804799998,1.2961015804799998
2024-07-10,2024,09,Sorghum + Rye,Interrow,0.04347,23.39667,0.3774,1.052129518272,1.052129518272
2024-07-10,2024,09,Sorghum + Rye,Row,0.01283,24.21,0.37995,0.310531900608,0.310531900608
2024-07-10,2024,08,Soy,Row,0.93001,24.255,0.22913,22.509569203776,22.509569203776
2024-07-10,2024,08,Soy,Interrow,2.18064,24.6575,0.29922,52.77928945766401,52.77928945766401
2024-07-10,2024,07,Sorghum + Rye,Interrow,0.42842,23.35833,0.31535,10.369296715392002,10.369296715392002
2024-07-10,2024,07,Sorghum + Rye,Row,0.21404,21.58917,0.28627,5.180533749504001,5.180533749504001
2024-07-10,2024,06,Corn,Row,0.12179,25.53167,0.29731,2.947753715904,2.947753715904
2024-07-10,2024,06,Corn,Fertilizer_band,0.09402,25.4,0.35,2.2756203659520002,2.2756203659520002
2024-07-10,2024,06,Corn,Interrow,0.28293,25.235,0.35,6.847918210368001,6.847918210368001
2024-07-10,2024,01,Soy,Row,0.13657,25.165,0.0235,3.3054825928319995,3.3054825928319995
2024-07-10,2024,01,Soy,Interrow,0.08244,24.92,0.31645,1.9953429373440001,1.9953429373440001
2024-07-10,2024,02,Sorghum,Row,0.02083,23.77917,0.3253,0.504160521408,0.504160521408
2024-07-10,2024,02,Sorghum,Interrow,0.04573,26.53,0.43047,1.106829603648,1.106829603648
2024-07-10,2024,03,Sorghum,Row,0.19753,26.385,0.32482,4.780932683328,4.780932683328
2024-07-10,2024,03,Sorghum,Interrow,0.02622,27.055,0.34962,0.634617804672,0.634617804672
2024-07-10,2024,02,Sorghum,Fertilizer_band,0.04702,26.61176,0.30351,1.138052218752,1.138052218752
2024-07-10,2024,04,Corn,Interrow,0.06817,26.03,0.32354,1.6499578849919998,1.6499578849919998
2024-07-10,2024,04,Corn,Row,0.06964,25.92727,0.326,1.6855371440639997,1.6855371440639997
2024-07-10,2024,04,Corn,Fertilizer_band,0.03427,24.02333,0.30377,0.8294566043520001,0.8294566043520001
2024-08-23,2024,15,Sorghum,Row,0.06161,22.1,0.22582,1.491182415936,1.491182415936
2024-08-23,2024,15,Sorghum,Interrow,0.0603,18.0675,0.19212,1.45947572928,1.45947572928
2024-08-23,2024,14,Soy,Interrow,0.01147,21.8,0.18057,0.27761503507199997,0.27761503507199997
2024-08-23,2024,14,Soy,Row,0.01852,21.645,0.179,0.44825025715199995,0.44825025715199995
2024-08-23,2024,12,Sorghum + Rye,Interrow,0.00489,18.25167,0.15825,0.11835549446400001,0.11835549446400001
2024-08-23,2024,12,Sorghum + Rye,Row,-0.00618,17.02583,0.1488,-0.14957810956800002,0
2024-08-23,2024,11,Soy,Interrow,0.02731,22.2825,0.21419,0.6609997042560001,0.6609997042560001
2024-08-23,2024,11,Soy,Row,0.00144,21.76167,0.23977,0.034853151744000006,0.034853151744000006
2024-08-23,2024,06,Corn,Interrow,0.03497,22.275,0.344,0.8463991086720001,0.8463991086720001
2024-08-23,2024,06,Corn,Row,0.06003,22.4,0.343,1.452940763328,1.452940763328
2024-08-23,2024,07,Sorghum + Rye,Interrow,0.02404,23.265,0.22702,0.581854005504,0.581854005504
2024-08-23,2024,07,Sorghum + Rye,Row,0.03373,23.3,0.2555,0.816386672448,0.816386672448
2024-08-23,2024,08,Soy,Interrow,0.04991,23.10833,0.27486,1.2080005580160003,1.2080005580160003
2024-08-23,2024,08,Soy,Row,0.0673,23.40333,0.27752,1.62890077248,1.62890077248
2024-08-23,2024,09,Sorghum + Rye,Interrow,-0.00757,20.19916,0.20965,-0.18322108243200003,0
2024-08-23,2024,09,Sorghum + Rye,Row,-1.23944,23.50167,0.247,-29.998882220544,0
2024-08-23,2024,10,Corn,Interrow,-0.00075,22.215,0.15117,-0.018152683200000002,0
2024-08-23,2024,10,Corn,Row,0.05568,25.00833,0.172,1.3476552007680003,1.3476552007680003
2024-08-23,2024,05,Sorghum,Interrow,0.02554,25.4,0.17,0.6181593719039999,0.6181593719039999
2024-08-23,2024,05,Sorghum,Row,0.0229,25.02167,0.17,0.55426192704,0.55426192704
2024-08-23,2024,04,Corn,Interrow,0.01991,25.35,0.20683,0.4818932300160001,0.4818932300160001
2024-08-23,2024,04,Corn,Row,0.02355,25.38667,0.20528,0.5699942524800001,0.5699942524800001
2024-08-23,2024,03,Sorghum,Row,0.0729,25.6,0.269,1.7644408070400002,1.7644408070400002
